parent_code,parent_title,child_code,child_title,govuk_link
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36520,Conditions to be satisfied if capital allowances are to be,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36520
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36530,Meaning of 'machinery or plant',https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36530
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36540,Meaning of 'necessarily provided for use in the,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36540
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36550,In the performance of the duties: the need to establish,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36550
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36560,Necessarily provided: the need to establish whether the,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36560
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36570,Apportionment of allowances where there is both,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36570
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36580,Use of machinery or plant for business entertaining,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36580
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36600,Cases to be seen by an Inspector,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36600
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36605,Annual Investment Allowance: general,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36605
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36610,First year allowances: general,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36610
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36620,First year allowances: exceptions,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36620
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36630,Rates of first year allowance,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36630
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36640,Withdrawal of 100% first year allowance in respect of,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36640
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36650,Writing down allowances: general,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36650
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36660,Writing down allowances: the amount on which the,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36660
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36670,Balancing allowances and charges: when they arise,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36670
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36680,Balancing allowances and charges: how they are,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36680
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36690,Balancing allowances and charges: the value to take,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36690
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36695,Small Pools Allowance,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36695
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36700,"Bicycles01/10/2025, 21:02 EIM36500 - Deductions from earnings: capital allowances: introduction: arrangement of guidance: contents - HMRC internal …",https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36700
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36710,Books,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36710
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36720,Briefcases,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36720
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36730,Computers and word processors,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36730
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36731,100% first year allowance for computers and hi-tech,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36731
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36750,Motor vehicles: general,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36750
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36800,Pocket calculators,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36800
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36810,"Mobile telephones, car telephones and in-car",https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36810
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36850,"How capital allowances are given, and how balancing",https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36850
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36870,Claims and appeals,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36870
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36880,"UK based earnings and earnings charged on remittance01/10/2025, 21:02 EIM36500 - Deductions from earnings: capital allowances: introduction: arrangement of guidance: contents - HMRC internal …",https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36880
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36890,Set-off of excess capital allowances against other,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36890
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36900,Capital allowances and loan interest relief,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36900
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36910,Calculation of first year allowance,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36910
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36915,Writing down allowances: restriction of allowance in year,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36915
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36925,Adjustments for private use,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36925
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM36930,Balancing allowances and charges,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim36930
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM50700,Car mechanics,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50700
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM60055,Clergymen,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60055
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM64650,Insurance agents,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64650
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM70705,Teachers in higher education,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim70705
EIM36500,Deductions from earnings: capital allowances: introduction: arrangement of guidance,EIM70790,Teachers and academics,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim70790
EIM40000,The scope of the charge to tax,EIM40000,#NAME?,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40000
EIM40000,The scope of the charge to tax on general earnings,EIM40001,The scope of the charge to tax on general earnings:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40001
EIM40000,The scope of the charge to tax on general earnings,EIM40002,General earnings from employment: taxable earnings,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40002
EIM40000,The scope of the charge to tax on general earnings,EIM40003,General earnings: diagram showing the charging,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40003
EIM40000,The scope of the charge to tax on general earnings,EIM40004,Examples of the charging provisions,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40004
EIM40000,The scope of the charge to tax on general earnings,EIM40005,Special rules for determining the year that general,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40005
EIM40000,The scope of the charge to tax on general earnings,EIM40006,Effect of non-residence on pre-commencement and post-,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40006
EIM40000,The scope of the charge to tax on general earnings,EIM40007,Effect of non-residence on pre-commencement and post-,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40007
EIM40000,The scope of the charge to tax on general earnings,EIM40008,"The year that earnings are ""for""",https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40008
EIM40000,The scope of the charge to tax on general earnings,EIM40009,"The year that earnings are ""for"" - arrangement of",https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40009
EIM40000,The scope of the charge to tax on general earnings,EIM40011,The year that earnings are “for”: the approach to take,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40011
EIM40000,The scope of the charge to tax on general earnings,EIM40012,"Annual bonuses awarded for meeting corporate, team or",https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40012
EIM40000,The scope of the charge to tax on general earnings,EIM40013,Bonuses and deferred remuneration plans: the effect of,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40013
EIM40000,The scope of the charge to tax on general earnings,EIM40014,Long Term Incentive Plans and Deferred Remuneration,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40014
EIM40000,The scope of the charge to tax on general earnings,EIM40015,The year that awards from Long Term Incentive Plans,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40015
EIM40000,The scope of the charge to tax on general earnings,EIM40016,"The year that earnings are ""for"" - Long Term Incentive",https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40016
EIM40000,The scope of the charge to tax on general earnings,EIM40021,Overseas offices and employments: dealt with under,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40021
EIM40000,The scope of the charge to tax on general earnings,EIM40031,Meaning of foreign employer,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40031
EIM40000,The scope of the charge to tax on general earnings,EIM40032,Meaning of the United Kingdom,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40032
EIM40000,The scope of the charge to tax on general earnings,EIM40033,Earnings paid in foreign currency,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim40033
